region,date,new,infected,new_deaths,dead,new_recoveries,recovered,new_3,new_7,new_14,new_deaths_7,new_deaths_14,new_deaths_7_7
malopolskie,2020-12-05,548,99024,35,2179,677,68396,597.6666666666666,546.0,752.0714285714287,35.142857142857146,42.285714285714285,38.59183673469385
malopolskie,2020-12-06,380,99404,12,2191,623,69019,509.0,537.4285714285714,676.0714285714286,35.57142857142857,40.42857142857143,37.20408163265304
malopolskie,2020-12-07,214,99618,0,2191,487,69506,380.66666666666674,528.0,591.2857142857142,35.285714285714285,38.07142857142857,36.40816326530611
malopolskie,2020-12-08,1072,100690,50,2241,543,70049,555.3333333333334,611.7142857142858,633.1428571428571,32.857142857142854,37.07142857142857,35.20408163265304
malopolskie,2020-12-09,564,101254,40,2281,829,70878,616.6666666666666,574.7142857142858,606.7857142857142,32.57142857142857,33.785714285714285,34.85714285714284
malopolskie,2020-12-10,488,101742,27,2308,662,71540,708.0,552.1428571428571,576.3571428571429,29.285714285714285,32.857142857142854,33.83673469387753
malopolskie,2020-12-11,472,102214,27,2335,1007,72547,508.0,534.0,548.0714285714286,27.285714285714285,31.714285714285715,32.571428571428555
malopolskie,2020-12-12,404,102618,22,2357,901,73448,454.66666666666674,513.4285714285714,529.7142857142857,25.42857142857143,30.285714285714285,31.18367346938773
malopolskie,2020-12-13,310,102928,19,2376,670,74118,395.33333333333326,503.4285714285714,520.4285714285714,26.42857142857143,31.0,29.877551020408138
malopolskie,2020-12-14,143,103071,0,2376,582,74700,285.6666666666667,493.28571428571433,510.6428571428572,26.42857142857143,30.857142857142854,28.61224489795916
malopolskie,2020-12-15,232,103303,27,2403,1793,76493,228.33333333333331,373.28571428571433,492.5,23.142857142857146,28.0,27.224489795918345
malopolskie,2020-12-16,538,103841,25,2428,1445,77938,304.3333333333333,369.57142857142856,472.1428571428572,21.0,26.785714285714285,25.57142857142855
malopolskie,2020-12-17,351,104192,32,2460,1024,78962,373.66666666666674,350.0,451.07142857142856,21.714285714285715,25.5,24.489795918367324
malopolskie,2020-12-18,399,104591,21,2481,1766,80728,429.33333333333326,339.57142857142856,436.78571428571433,20.857142857142858,24.07142857142857,23.57142857142855
malopolskie,2020-12-19,391,104982,22,2503,1819,82547,380.33333333333326,337.7142857142857,425.57142857142856,20.857142857142858,23.142857142857146,22.918367346938762
malopolskie,2020-12-20,310,105292,1,2504,1351,83898,366.66666666666674,337.7142857142857,420.57142857142856,18.285714285714285,22.357142857142854,21.755102040816308
malopolskie,2020-12-21,207,105499,3,2507,709,84607,302.6666666666667,346.8571428571428,420.07142857142856,18.714285714285715,22.57142857142857,20.653061224489786
malopolskie,2020-12-22,196,105695,25,2532,1955,86562,237.66666666666663,341.7142857142857,357.5,18.428571428571427,20.785714285714285,19.979591836734677
malopolskie,2020-12-23,528,106223,18,2550,1949,88511,310.3333333333333,340.2857142857143,354.92857142857144,17.428571428571427,19.214285714285715,19.469387755102023
malopolskie,2020-12-24,409,106632,29,2579,288,88799,377.66666666666674,348.57142857142856,349.28571428571433,17.0,19.357142857142858,18.79591836734692
malopolskie,2020-12-25,210,106842,8,2587,512,89311,382.33333333333326,321.57142857142856,330.57142857142856,15.142857142857142,18.0,17.979591836734677
malopolskie,2020-12-26,169,107011,1,2588,326,89637,262.6666666666667,289.85714285714283,313.7857142857143,12.142857142857142,16.5,16.734693877551
malopolskie,2020-12-27,115,107126,2,2590,329,89966,164.66666666666666,262.0,299.85714285714283,12.285714285714285,15.285714285714285,15.877551020408143
malopolskie,2020-12-28,190,107316,1,2591,334,90300,158.0,259.57142857142856,303.2142857142857,12.0,15.357142857142858,14.918367346938753
malopolskie,2020-12-29,251,107567,19,2610,325,90625,185.33333333333331,267.42857142857144,304.57142857142856,11.142857142857142,14.785714285714285,13.877551020408141
malopolskie,2020-12-30,541,108108,30,2640,187,90812,327.3333333333333,269.2857142857143,304.7857142857143,12.857142857142858,15.142857142857142,13.224489795918345
malopolskie,2020-12-31,387,108495,18,2658,226,91038,393.0,266.14285714285717,307.35714285714283,11.285714285714285,14.142857142857142,12.408163265306099
malopolskie,2021-01-01,388,108883,22,2680,514,91552,438.66666666666674,291.57142857142856,306.57142857142856,13.285714285714285,14.214285714285715,12.142857142857125
malopolskie,2021-01-02,281,109164,0,2680,324,91876,352.0,307.57142857142856,298.7142857142857,13.142857142857142,12.642857142857142,12.285714285714267
malopolskie,2021-01-03,200,109364,2,2682,200,92076,289.6666666666667,319.7142857142857,290.85714285714283,13.142857142857142,12.714285714285715,12.408163265306099
malopolskie,2021-01-04,194,109558,0,2682,150,92226,225.0,320.2857142857143,289.92857142857144,13.0,12.5,12.551020408163245
malopolskie,2021-01-05,233,109791,23,2705,178,92404,209.0,317.7142857142857,292.57142857142856,13.571428571428573,12.357142857142858,12.897959183673446
malopolskie,2021-01-06,625,110416,23,2728,133,92537,350.66666666666674,329.7142857142857,299.5,12.571428571428573,12.714285714285715,12.857142857142836
malopolskie,2021-01-07,453,110869,2,2730,266,92803,437.0,339.14285714285717,302.64285714285717,10.285714285714286,10.785714285714288,12.714285714285694
malopolskie,2021-01-08,352,111221,10,2740,498,93301,476.66666666666674,334.0,312.7857142857143,8.571428571428571,10.928571428571427,12.040816326530587
malopolskie,2021-01-09,418,111639,13,2753,353,93654,407.66666666666674,353.57142857142856,330.57142857142856,10.428571428571429,11.785714285714285,11.653061224489775
malopolskie,2021-01-10,260,111899,2,2755,361,94015,343.3333333333333,362.1428571428572,340.92857142857144,10.428571428571429,11.785714285714285,11.265306122448957
malopolskie,2021-01-11,233,112132,1,2756,283,94298,303.6666666666667,367.71428571428567,344.0,10.571428571428571,11.785714285714285,10.918367346938753
malopolskie,2021-01-12,236,112368,26,2782,237,94535,243.0,368.1428571428572,342.92857142857144,11.0,12.285714285714285,10.551020408163245
malopolskie,2021-01-13,383,112751,35,2817,179,94714,284.0,333.57142857142856,331.64285714285717,12.714285714285715,12.642857142857142,10.57142857142855
malopolskie,2021-01-14,337,113088,12,2829,315,95029,318.6666666666667,317.0,328.07142857142856,14.142857142857142,12.214285714285715,11.122448979591812
malopolskie,2021-01-15,321,113409,16,2845,518,95547,347.0,312.57142857142856,323.2857142857143,15.0,11.785714285714285,12.040816326530587
malopolskie,2021-01-16,293,113702,14,2859,412,95959,317.0,294.7142857142857,324.14285714285717,15.142857142857142,12.785714285714285,12.714285714285689
malopolskie,2021-01-17,225,113927,7,2866,314,96273,279.6666666666667,289.7142857142857,325.92857142857144,15.857142857142858,13.142857142857142,13.489795918367324
malopolskie,2021-01-18,306,114233,0,2866,416,96689,274.6666666666667,300.14285714285717,333.92857142857144,15.714285714285715,13.142857142857142,14.224489795918345
malopolskie,2021-01-19,234,114467,19,2885,288,96977,255.0,299.85714285714283,334.0,14.714285714285715,12.857142857142858,14.7551020408163
malopolskie,2021-01-20,280,114747,18,2903,201,97178,273.3333333333333,285.14285714285717,309.35714285714283,12.285714285714285,12.5,14.693877551020384
malopolskie,2021-01-21,315,115062,13,2916,258,97436,276.3333333333333,282.0,299.5,12.428571428571427,13.285714285714285,14.448979591836713
malopolskie,2021-01-22,270,115332,10,2926,384,97820,288.3333333333333,274.7142857142857,293.64285714285717,11.571428571428573,13.285714285714285,13.959183673469365
malopolskie,2021-01-23,250,115582,23,2949,360,98180,278.3333333333333,268.57142857142856,281.64285714285717,12.857142857142858,14.0,13.632653061224469
malopolskie,2021-01-24,219,115801,6,2955,333,98513,246.33333333333331,267.7142857142857,278.7142857142857,12.714285714285715,14.285714285714285,13.183673469387731
malopolskie,2021-01-25,115,115916,0,2955,289,98802,194.66666666666663,240.42857142857144,270.2857142857143,12.714285714285715,14.214285714285715,12.755102040816302
malopolskie,2021-01-26,159,116075,18,2973,230,99032,164.33333333333334,229.7142857142857,264.7857142857143,12.571428571428573,13.642857142857142,12.448979591836713
malopolskie,2021-01-27,359,116434,32,3005,112,99144,211.0,241.0,263.07142857142856,14.571428571428573,13.428571428571427,12.775510204081607
malopolskie,2021-01-28,290,116724,11,3016,248,99392,269.3333333333333,237.42857142857144,259.7142857142857,14.285714285714285,13.357142857142858,13.040816326530587
malopolskie,2021-01-29,250,116974,11,3027,275,99667,299.6666666666667,234.57142857142856,254.64285714285717,14.428571428571427,13.0,13.448979591836713
malopolskie,2021-01-30,265,117239,9,3036,323,99990,268.3333333333333,236.7142857142857,252.64285714285717,12.428571428571427,12.642857142857142,13.387755102040794
malopolskie,2021-01-31,204,117443,1,3037,253,100243,239.66666666666663,234.57142857142856,251.14285714285717,11.714285714285715,12.214285714285715,13.24489795918365
malopolskie,2021-02-01,182,117625,0,3037,270,100513,217.0,244.14285714285717,242.28571428571428,11.714285714285715,12.214285714285715,13.10204081632651
malopolskie,2021-02-02,244,117869,20,3057,200,100713,210.0,256.2857142857143,243.0,12.0,12.285714285714285,13.020408163265285
malopolskie,2021-02-03,355,118224,28,3085,112,100825,260.3333333333333,255.7142857142857,248.35714285714286,11.428571428571427,13.0,12.571428571428552
malopolskie,2021-02-04,272,118496,8,3093,187,101012,290.3333333333333,253.14285714285717,245.28571428571428,11.0,12.642857142857142,12.10204081632651
malopolskie,2021-02-05,266,118762,9,3102,329,101341,297.6666666666667,255.42857142857144,245.0,10.714285714285714,12.571428571428573,11.571428571428545
malopolskie,2021-02-06,293,119055,16,3118,273,101614,277.0,259.42857142857144,248.07142857142856,11.714285714285715,12.071428571428573,11.469387755102014
malopolskie,2021-02-07,226,119281,0,3118,236,101850,261.6666666666667,262.57142857142856,248.57142857142856,11.571428571428573,11.642857142857142,11.448979591836707
malopolskie,2021-02-08,83,119364,0,3118,241,102091,200.66666666666663,248.42857142857144,246.28571428571428,11.571428571428573,11.642857142857142,11.428571428571406
malopolskie,2021-02-09,191,119555,19,3137,226,102317,166.66666666666666,240.85714285714286,248.57142857142856,11.428571428571427,11.714285714285715,11.34693877551018
malopolskie,2021-02-10,340,119895,15,3152,153,102470,204.66666666666663,238.7142857142857,247.2142857142857,9.571428571428571,10.5,11.081632653061199
malopolskie,2021-02-11,364,120259,27,3179,231,102701,298.3333333333333,251.85714285714286,252.5,12.285714285714285,11.642857142857142,11.265306122448955
malopolskie,2021-02-12,251,120510,14,3193,327,103028,318.3333333333333,249.7142857142857,252.57142857142856,13.0,11.857142857142858,11.591836734693857
malopolskie,2021-02-13,356,120866,11,3204,304,103332,323.6666666666667,258.7142857142857,259.07142857142856,12.285714285714285,12.0,11.673469387755079
malopolskie,2021-02-14,212,121078,2,3206,260,103592,273.0,256.7142857142857,259.64285714285717,12.571428571428573,12.071428571428573,11.816326530612226
malopolskie,2021-02-15,115,121193,3,3209,273,103865,227.66666666666663,261.2857142857143,254.85714285714286,13.0,12.285714285714285,12.020408163265285
malopolskie,2021-02-16,224,121417,16,3225,223,104088,183.66666666666663,266.0,253.42857142857144,12.571428571428573,12.0,12.183673469387731
malopolskie,2021-02-17,515,121932,24,3249,96,104184,284.6666666666667,291.0,264.85714285714283,13.857142857142858,11.714285714285715,12.79591836734692
malopolskie,2021-02-18,427,122359,11,3260,211,104395,388.66666666666674,300.0,275.92857142857144,11.571428571428573,11.928571428571427,12.693877551020385
malopolskie,2021-02-19,548,122907,11,3271,345,104740,496.66666666666674,342.42857142857144,296.07142857142856,11.142857142857142,12.071428571428573,12.428571428571406
malopolskie,2021-02-20,493,123400,14,3285,370,105110,489.33333333333326,362.0,310.35714285714283,11.571428571428573,11.928571428571427,12.326530612244875
malopolskie,2021-02-21,380,123780,3,3288,266,105376,473.66666666666674,386.0,321.35714285714283,11.714285714285715,12.142857142857142,12.204081632653036
malopolskie,2021-02-22,234,124014,0,3288,342,105718,369.0,403.0,332.14285714285717,11.285714285714285,12.142857142857142,11.959183673469365
malopolskie,2021-02-23,293,124307,31,3319,221,105939,302.3333333333333,412.8571428571428,339.42857142857144,13.428571428571427,13.0,12.081632653061204
malopolskie,2021-02-24,718,125025,15,3334,125,106064,415.0,441.8571428571428,366.4285714285714,12.142857142857142,13.0,11.836734693877528
malopolskie,2021-02-25,752,125777,4,3338,284,106348,587.6666666666666,488.28571428571433,394.1428571428572,11.142857142857142,11.357142857142858,11.775510204081607
malopolskie,2021-02-26,660,126437,14,3352,491,106839,710.0,504.28571428571433,423.3571428571428,11.571428571428573,11.357142857142858,11.836734693877528
malopolskie,2021-02-27,629,127066,19,3371,418,107257,680.3333333333334,523.7142857142857,442.8571428571428,12.285714285714285,11.928571428571427,11.938775510204058
malopolskie,2021-02-28,738,127804,1,3372,475,107732,675.6666666666666,574.8571428571429,480.4285714285714,12.0,11.857142857142858,11.979591836734672
malopolskie,2021-03-01,282,128086,4,3376,509,108241,549.6666666666666,581.7142857142858,492.3571428571428,12.571428571428573,11.928571428571427,12.163265306122424
malopolskie,2021-03-02,521,128607,14,3390,368,108609,513.6666666666666,614.2857142857142,513.5714285714286,10.142857142857142,11.785714285714285,11.693877551020384
malopolskie,2021-03-03,1272,129879,8,3398,224,108833,691.6666666666665,693.4285714285713,567.6428571428571,9.142857142857142,10.642857142857142,11.265306122448955
malopolskie,2021-03-04,953,130832,11,3409,341,109174,915.3333333333335,722.1428571428571,605.2142857142858,10.142857142857142,10.642857142857142,11.122448979591812
malopolskie,2021-03-05,1015,131847,13,3422,684,109858,1080.0,772.8571428571429,638.5714285714286,10.0,10.785714285714288,10.897959183673446
malopolskie,2021-03-06,1062,132909,16,3438,696,110554,1010.0,834.7142857142858,679.2142857142858,9.571428571428571,10.928571428571427,10.510204081632628
malopolskie,2021-03-07,997,133906,6,3444,625,111179,1024.6666666666667,871.7142857142858,723.2857142857142,10.285714285714286,11.142857142857142,10.265306122448957
malopolskie,2021-03-08,499,134405,0,3444,675,111854,852.6666666666665,902.7142857142856,742.2142857142858,9.714285714285714,11.142857142857142,9.857142857142833
malopolskie,2021-03-09,583,134988,24,3468,661,112515,693.0,911.5714285714287,762.9285714285713,11.142857142857142,10.642857142857142,9.999999999999977
malopolskie,2021-03-10,1497,136485,16,3484,360,112875,859.6666666666665,943.7142857142856,818.5714285714287,12.285714285714285,10.714285714285714,10.448979591836713
malopolskie,2021-03-11,1607,138092,13,3497,550,113425,1229.0,1037.142857142857,879.6428571428571,12.571428571428573,11.357142857142858,10.795918367346916
malopolskie,2021-03-12,1336,139428,14,3511,1143,114568,1480.0,1083.0,927.9285714285713,12.714285714285715,11.357142857142858,11.183673469387731
malopolskie,2021-03-13,1686,141114,16,3527,1035,115603,1543.0,1172.142857142857,1003.4285714285713,12.714285714285715,11.142857142857142,11.632653061224465
malopolskie,2021-03-14,1379,142493,2,3529,971,116574,1467.0,1226.7142857142858,1049.2142857142858,12.142857142857142,11.214285714285712,11.897959183673446
malopolskie,2021-03-15,699,143192,7,3536,1077,117651,1254.6666666666667,1255.2857142857142,1079.0,13.142857142857142,11.428571428571427,12.387755102040789
malopolskie,2021-03-16,1044,144236,46,3582,950,118601,1040.6666666666667,1321.142857142857,1116.357142857143,16.285714285714285,13.714285714285715,13.122448979591812
malopolskie,2021-03-17,2050,146286,26,3608,598,119199,1264.3333333333333,1400.142857142857,1171.9285714285713,17.714285714285715,15.0,13.897959183673446
malopolskie,2021-03-18,2192,148478,21,3629,752,119951,1762.0,1483.7142857142858,1260.4285714285713,18.857142857142858,15.714285714285715,14.795918367346914
malopolskie,2021-03-19,1914,150392,34,3663,1417,121368,2052.0,1566.2857142857142,1324.642857142857,21.714285714285715,17.214285714285715,16.081632653061202
malopolskie,2021-03-20,2138,152530,25,3688,1586,122954,2081.333333333333,1630.857142857143,1401.5,23.0,17.857142857142858,17.551020408163247
malopolskie,2021-03-21,1715,154245,5,3693,1307,124261,1922.333333333333,1678.857142857143,1452.7857142857142,23.42857142857143,17.785714285714285,19.163265306122433
malopolskie,2021-03-22,1207,155452,5,3698,1386,125647,1686.666666666667,1751.428571428571,1503.357142857143,23.142857142857146,18.142857142857142,20.59183673469386
malopolskie,2021-03-23,1211,156663,41,3739,1459,127106,1377.666666666667,1775.2857142857142,1548.2142857142858,22.428571428571423,19.357142857142858,21.469387755102023
malopolskie,2021-03-24,2608,159271,28,3767,740,127846,1675.333333333333,1855.0,1627.571428571429,22.714285714285715,20.214285714285715,22.183673469387735
malopolskie,2021-03-25,2919,162190,27,3794,1032,128878,2246.0,1958.857142857143,1721.2857142857142,23.57142857142857,21.214285714285715,22.85714285714284
malopolskie,2021-03-26,2826,165016,33,3827,2022,130900,2784.333333333333,2089.1428571428573,1827.7142857142856,23.42857142857143,22.57142857142857,23.102040816326515
malopolskie,2021-03-27,2725,167741,24,3851,2359,133259,2823.333333333333,2173.0,1901.9285714285716,23.285714285714285,23.142857142857146,23.14285714285712
malopolskie,2021-03-28,2404,170145,6,3857,1811,135070,2651.6666666666665,2271.428571428572,1975.142857142857,23.42857142857143,23.42857142857143,23.14285714285712
malopolskie,2021-03-29,1525,171670,5,3862,2093,137163,2218.0,2316.857142857143,2034.142857142857,23.42857142857143,23.285714285714285,23.18367346938773
malopolskie,2021-03-30,1655,173325,48,3910,1921,139084,1861.333333333333,2380.285714285714,2077.785714285714,24.42857142857143,23.42857142857143,23.46938775510202
malopolskie,2021-03-31,2766,176091,40,3950,1251,140335,1982.0,2402.857142857143,2128.928571428572,26.142857142857146,24.42857142857143,23.95918367346936
malopolskie,2021-04-01,3067,179158,50,4000,1540,141875,2496.0,2424.0,2191.428571428572,29.42857142857143,26.5,24.79591836734691
malopolskie,2021-04-02,2628,181786,39,4039,2660,144535,2820.333333333333,2395.714285714286,2242.428571428572,30.285714285714285,26.857142857142854,25.775510204081613
malopolskie,2021-04-03,2295,184081,53,4092,2802,147337,2663.333333333333,2334.285714285714,2253.642857142857,34.42857142857143,28.857142857142854,27.367346938775484
malopolskie,2021-04-04,1693,185774,12,4104,2765,150102,2205.333333333333,2232.714285714286,2252.0714285714284,35.285714285714285,29.357142857142854,29.06122448979589
malopolskie,2021-04-05,922,186696,8,4112,2743,152845,1636.666666666667,2146.5714285714284,2231.714285714286,35.714285714285715,29.57142857142857,30.816326530612226
malopolskie,2021-04-06,663,187359,2,4114,2335,155180,1092.6666666666667,2004.857142857143,2192.5714285714284,29.142857142857146,26.785714285714285,31.489795918367324
malopolskie,2021-04-07,1221,188580,101,4215,1726,156906,935.3333333333335,1784.142857142857,2093.5,37.857142857142854,32.0,33.163265306122426
malopolskie,2021-04-08,2813,191393,87,4302,1670,158576,1565.666666666667,1747.857142857143,2085.928571428572,43.14285714285715,36.285714285714285,35.122448979591816
malopolskie,2021-04-09,2219,193612,71,4373,2769,161345,2084.333333333333,1689.428571428571,2042.571428571429,47.714285714285715,39.0,37.61224489795916
malopolskie,2021-04-10,2135,195747,50,4423,3285,164630,2389.0,1666.571428571429,2000.4285714285716,47.28571428571429,40.857142857142854,39.448979591836704
malopolskie,2021-04-11,1870,197617,9,4432,2472,167102,2074.6666666666665,1691.857142857143,1962.2857142857144,46.85714285714285,41.07142857142857,41.1020408163265
malopolskie,2021-04-12,1079,198696,7,4439,2185,169287,1694.666666666667,1714.2857142857142,1930.4285714285716,46.714285714285715,41.214285714285715,42.67346938775507
malopolskie,2021-04-13,1080,199776,110,4549,1896,171183,1343.0,1773.857142857143,1889.357142857143,62.14285714285714,45.64285714285714,47.387755102040785
malopolskie,2021-04-14,1886,201662,61,4610,1021,172204,1348.3333333333333,1868.857142857143,1826.5,56.42857142857143,47.14285714285714,50.04081632653059
malopolskie,2021-04-15,1747,203409,36,4646,874,173078,1571.0,1716.571428571429,1732.2142857142858,49.14285714285714,46.14285714285714,50.897959183673436
malopolskie,2021-04-16,1440,204849,65,4711,1265,174343,1691.0,1605.2857142857142,1647.357142857143,48.28571428571429,48.0,50.979591836734656
malopolskie,2021-04-17,1323,206172,70,4781,3048,177391,1503.333333333333,1489.2857142857142,1577.928571428571,51.14285714285714,49.214285714285715,51.53061224489794
malopolskie,2021-04-18,1075,207247,8,4789,2139,179530,1279.3333333333333,1375.7142857142858,1533.7857142857142,51.0,48.92857142857143,52.122448979591816
malopolskie,2021-04-19,671,207918,6,4795,2061,181591,1023.0,1317.4285714285713,1515.857142857143,50.85714285714285,48.78571428571429,52.71428571428569
malopolskie,2021-04-20,630,208548,62,4857,1797,183388,792.0,1253.142857142857,1513.5,44.0,53.07142857142857,50.12244897959181
malopolskie,2021-04-21,1290,209838,43,4900,1107,184495,863.6666666666665,1168.0,1518.428571428571,41.42857142857143,48.92857142857143,47.979591836734656
malopolskie,2021-04-22,1075,210913,40,4940,1181,185676,998.3333333333335,1072.0,1394.2857142857142,42.0,45.57142857142857,46.95918367346936
malopolskie,2021-04-23,908,211821,42,4982,1875,187551,1091.0,996.0,1300.642857142857,38.714285714285715,43.5,45.59183673469385
malopolskie,2021-04-24,790,212611,34,5016,1889,189440,924.3333333333335,919.8571428571428,1204.5714285714287,33.57142857142857,42.357142857142854,43.08163265306119
malopolskie,2021-04-25,602,213213,4,5020,1461,190901,766.6666666666665,852.2857142857142,1114.0,33.0,42.0,40.51020408163262
malopolskie,2021-04-26,326,213539,6,5026,1230,192131,572.6666666666666,803.0,1060.2142857142858,33.0,41.92857142857143,37.959183673469354
malopolskie,2021-04-27,403,213942,61,5087,1227,193358,443.66666666666674,770.5714285714287,1011.8571428571428,32.857142857142854,38.42857142857143,36.367346938775476
malopolskie,2021-04-28,771,214713,66,5153,718,194076,500.0,696.4285714285713,932.2142857142856,36.142857142857146,38.785714285714285,35.612244897959144
malopolskie,2021-04-29,620,215333,38,5191,745,194821,598.0,631.4285714285714,851.7142857142858,35.857142857142854,38.92857142857143,34.73469387755098
malopolskie,2021-04-30,551,215884,29,5220,1259,196080,647.3333333333334,580.4285714285714,788.2142857142858,34.0,36.357142857142854,34.06122448979588
malopolskie,2021-05-01,500,216384,29,5249,1203,197283,557.0,539.0,729.4285714285713,33.285714285714285,33.42857142857143,34.020408163265266
malopolskie,2021-05-02,478,216862,3,5252,873,198156,509.66666666666674,521.2857142857143,686.7857142857142,33.142857142857146,33.07142857142857,34.040816326530575
malopolskie,2021-05-03,220,217082,8,5260,772,198928,399.33333333333326,506.1428571428572,654.5714285714286,33.42857142857143,33.214285714285715,34.1020408163265
malopolskie,2021-05-04,213,217295,1,5261,643,199571,303.6666666666667,479.0,624.7857142857142,24.857142857142854,28.857142857142854,32.959183673469354
malopolskie,2021-05-05,285,217580,65,5326,397,199968,239.33333333333331,409.57142857142856,553.0,24.714285714285715,30.42857142857143,31.326530612244863
malopolskie,2021-05-06,481,218061,56,5382,446,200414,326.3333333333333,389.71428571428567,510.57142857142856,27.285714285714285,31.57142857142857,30.102040816326493
malopolskie,2021-05-07,382,218443,27,5409,738,201152,382.66666666666674,365.57142857142856,473.0,27.0,30.5,29.102040816326493
malopolskie,2021-05-08,367,218810,19,5428,671,201823,410.0,346.57142857142856,442.78571428571433,25.57142857142857,29.42857142857143,27.999999999999968
malopolskie,2021-05-09,314,219124,1,5429,537,202360,354.33333333333326,323.14285714285717,422.21428571428567,25.285714285714285,29.214285714285715,26.87755102040813
malopolskie,2021-05-10,135,219259,2,5431,514,202874,272.0,311.0,408.57142857142856,24.42857142857143,28.92857142857143,25.591836734693842
malopolskie,2021-05-11,200,219459,44,5475,493,203367,216.33333333333331,309.14285714285717,394.07142857142856,30.57142857142857,27.714285714285715,26.40816326530609
malopolskie,2021-05-12,308,219767,21,5496,239,203606,214.33333333333331,312.42857142857144,361.0,24.285714285714285,24.5,26.346938775510164
malopolskie,2021-05-13,269,220036,30,5526,257,203863,259.0,282.14285714285717,335.92857142857144,20.571428571428573,23.92857142857143,25.38775510204078
malopolskie,2021-05-14,244,220280,19,5545,308,204171,273.6666666666667,262.42857142857144,314.0,19.428571428571427,23.214285714285715,24.306122448979554
malopolskie,2021-05-15,238,220518,19,5564,510,204681,250.33333333333331,244.0,295.2857142857143,19.428571428571427,22.5,23.42857142857139
malopolskie,2021-05-16,147,220665,0,5564,381,205062,209.66666666666663,220.14285714285717,271.64285714285717,19.285714285714285,22.285714285714285,22.571428571428534
malopolskie,2021-05-17,91,220756,3,5567,328,205390,158.66666666666666,213.85714285714286,262.42857142857144,19.428571428571427,21.928571428571423,21.85714285714281
malopolskie,2021-05-18,134,220890,27,5594,364,205754,124.0,204.42857142857144,256.7857142857143,17.0,23.785714285714285,19.918367346938734
malopolskie,2021-05-19,182,221072,19,5613,139,205893,135.66666666666666,186.42857142857144,249.42857142857144,16.714285714285715,20.5,18.83673469387751
malopolskie,2021-05-20,171,221243,15,5628,223,206116,162.33333333333334,172.4285714285714,227.28571428571428,14.571428571428573,17.571428571428573,17.979591836734656
malopolskie,2021-05-21,130,221373,17,5645,324,206440,161.0,156.14285714285714,209.28571428571428,14.285714285714285,16.857142857142858,17.244897959183636
malopolskie,2021-05-22,130,221503,9,5654,314,206754,143.66666666666666,140.71428571428572,192.35714285714286,12.857142857142858,16.142857142857142,16.306122448979554
malopolskie,2021-05-23,91,221594,1,5655,246,207000,117.0,132.71428571428572,176.4285714285714,13.0,16.142857142857142,15.408163265306086
malopolskie,2021-05-24,47,221641,2,5657,237,207237,89.33333333333331,126.42857142857143,170.14285714285714,12.857142857142858,16.142857142857142,14.469387755102003
malopolskie,2021-05-25,64,221705,18,5675,162,207399,67.33333333333333,116.42857142857143,160.42857142857142,11.571428571428573,14.285714285714285,13.693877551020368
malopolskie,2021-05-26,100,221805,26,5701,109,207508,70.33333333333333,104.71428571428572,145.57142857142858,12.571428571428573,14.642857142857142,13.102040816326491
malopolskie,2021-05-27,85,221890,6,5707,149,207657,83.0,92.42857142857143,132.42857142857142,11.285714285714285,12.928571428571427,12.632653061224449
malopolskie,2021-05-28,66,221956,10,5717,176,207833,83.66666666666667,83.28571428571429,119.71428571428572,10.285714285714286,12.285714285714285,12.06122448979588
malopolskie,2021-05-29,48,222004,7,5724,193,208026,66.33333333333333,71.57142857142857,106.14285714285714,10.0,11.428571428571427,11.653061224489758
malopolskie,2021-05-30,46,222050,2,5726,144,208170,53.33333333333334,65.14285714285714,98.92857142857143,10.142857142857142,11.571428571428573,11.244897959183634
malopolskie,2021-05-31,19,222069,2,5728,127,208297,37.66666666666666,61.14285714285714,93.78571428571428,10.142857142857142,11.5,10.857142857142815
malopolskie,2021-06-01,52,222121,19,5747,104,208401,39.0,59.42857142857143,87.92857142857143,10.285714285714286,10.928571428571427,10.673469387755064
malopolskie,2021-06-02,49,222170,7,5754,52,208453,40.0,52.14285714285714,78.42857142857143,7.571428571428571,10.071428571428571,9.959183673469347
malopolskie,2021-06-03,45,222215,8,5762,75,208528,48.66666666666666,46.42857142857143,69.42857142857143,7.857142857142858,9.571428571428571,9.469387755102002
malopolskie,2021-06-04,20,222235,0,5762,98,208626,38.0,39.857142857142854,61.57142857142857,6.428571428571429,8.357142857142858,8.918367346938734
malopolskie,2021-06-05,27,222262,1,5763,69,208695,30.66666666666667,36.857142857142854,54.214285714285715,5.571428571428571,7.7857142857142865,8.285714285714247
malopolskie,2021-06-06,28,222290,4,5767,68,208763,25.0,34.285714285714285,49.714285714285715,5.857142857142858,8.0,7.673469387755063
malopolskie,2021-06-07,21,222311,0,5767,50,208813,25.33333333333333,34.57142857142857,47.85714285714285,5.571428571428571,7.857142857142858,7.020408163265268
malopolskie,2021-06-08,31,222342,12,5779,56,208869,26.66666666666667,31.57142857142857,45.5,4.571428571428571,7.428571428571429,6.204081632653023
malopolskie,2021-06-09,36,222378,6,5785,19,208888,29.33333333333333,29.714285714285715,40.92857142857143,4.428571428571429,6.0,5.755102040816287
malopolskie,2021-06-10,31,222409,8,5793,53,208941,32.666666666666664,27.714285714285715,37.07142857142857,4.428571428571429,6.142857142857142,5.2653061224489415
malopolskie,2021-06-11,26,222435,8,5801,65,209006,31.0,28.57142857142857,34.214285714285715,5.571428571428571,6.0,5.142857142857103
